word_mf2,label_raw,c_numerical,num_cnum,sentence_sep
请问哎谢谢啊您好很高兴为您服务喂你好昨天我那个手机丢了然后嗯手机号码挂失了你现在帮我看一下我这现在再补卡行您报一下手机号幺三四幺三四六二七幺嗯嗯六五七零好您当时通过身份证号办的还是密码办的身份证吧嗯身份证号呃你说副卡的时候是吧对当时的时候是密码吧好像他让我验证密码好那我帮您转接您得输下密码好意思哦我说好行您稍等一下好的嗯嗯不客气嗯嗯好的已经帮您办理开机还有什么需要帮助吗好号好谢谢你啊好不客气嗯好祝您生活愉快再见,办理补换卡,31,2,请问[SEP]哎谢谢啊[SEP]您好很高兴为您服务[SEP]喂你好昨天我那个手机丢了然后嗯手机号码挂失了你现在帮我看一下我这现在再补卡[SEP]行您报一下手机号[SEP]幺三四[SEP]幺三四[SEP]六二七幺嗯嗯[SEP]六五七零好您当时通过身份证号办的还是密码办的身份证吧嗯身份证号[SEP]呃你说副卡的时候是吧[SEP]对[SEP]当时的时候是密码吧好像他让我验证密码[SEP]好那我帮您转接您得输下密码[SEP]好[SEP]意思[SEP]哦我说[SEP]好行您稍等一下[SEP]好的嗯嗯不客气嗯嗯[SEP]好的已经帮您办理开机还有什么需要帮助吗好[SEP]号好谢谢你啊好[SEP]不客气嗯好祝您生活愉快再见
您好请讲啊银行就是那个要补卡的话是多少钱啊请问您针对于您的这个补卡的话是长春地区的还是哪里边就长春的我现在在沈阳都没你好这个沈阳的话咱们我们这边只能因为您使用为准看一下它是不支持跨区补卡的业务如果您当日支持快捷支付卡的业务呢具体要求以营业厅为准因为咱们吉林省内呢已经是正常可以办理快捷支付卡的业务了但需要到一些指定营业厅办理的哦你能不能给我查一下子那请您按键联系咱们沈阳的客服来进行帮您核实因为它咱们这面吉林省的话呢所以有一些到指定的营业厅办理快捷支付看的业务的啊行就是补卡多少钱的是上去看看咯在如果是长您这个卡是长春的卡是吗对如果是长春的卡的话呢如果您客户星级是担心记一下那补卡费的话呢是三十块钱一张那我这就就这三天如果您是三千及以上的补卡费是免费的在长春如果当地不开那包含三星是吧这包含在兴的啊那那个五百别的消费是这么给我开出来吗假如说你要好看他们说了具体的话以营业厅为准来详细核实一下啊行那好了请问还有什么可以帮您的没有问题吗祝您生活愉快再见,办理补换卡,31,2,您好请讲[SEP]啊银行就是那个要补卡的话是多少钱啊[SEP]请问您针对于您的这个补卡的话是长春地区的还是哪里边[SEP]就长春的我现在在沈阳都没你好[SEP]这个沈阳的话咱们我们这边只能因为您使用为准看一下它是不支持跨区补卡的业务如果您当日支持快捷支付卡的业务呢具体要求以营业厅为准因为咱们吉林省内呢已经是正常可以办理快捷支付卡的业务了但需要到一些指定营业厅办理的[SEP]哦你能不能给我查一下子[SEP]那请您按键联系咱们沈阳的客服来进行帮您核实因为它咱们这面吉林省的话呢所以有一些到指定的营业厅办理快捷支付看的业务的[SEP]啊行就是补卡多少钱的是上去看看咯[SEP]在如果是长您这个卡是长春的卡是吗[SEP]对[SEP]如果是长春的卡的话呢如果您客户星级是担心记一下那补卡费的话呢是三十块钱一张[SEP]那我这就就这三天[SEP]如果您是三千及以上的补卡费是免费的在长春如果当地不开[SEP]那包含三星是吧[SEP]这包含在兴的[SEP]啊那那个五百别的消费是这么给我开出来吗假如[SEP]说[SEP]你要好看他们说了[SEP]具体的话以营业厅为准来详细核实一下[SEP]啊行那好了[SEP]请问还有什么可以帮您的[SEP]没有问题吗[SEP]祝您生活愉快再见
您好请讲你好我想问一下就是我有一张那个延吉的卡我现在那个在长春我那张卡丢了我在长春能补吗很抱歉先生现在暂时没有办法直接跨省补卡呀那你的意思我就还得回到延吉修复呗再就回到延边地区进行补办延边地区都可以还是就是延吉如果说您这张卡是延吉的咱们延吉市内的话都可以或者说其他的外五县比如敦化市安图县都可以补办都可以是吧对但是仅限于普通号码如果说您这是优良号码比如说是三个八的四十八了这种号码优良号码那您说那不是补卡对吧我看一下啊对可以就是说只要不是正常的就是要是优良号码身份证号码也应该也能补还没有提及这方面啊可以补都可以就只要是延边地区就行零四三四范围内的嗯对那就是长春现在还没办法补是吧对放心补卡的话这边暂时没有这个相关的活动啊哎那我就是说那我能能不能让他们给我邮过来呀这个不能先生代办的话您补卡的话就是说代办我看一下啊代办人持有效证件原件及代办人有效证件原件啊啊那我记得我当时那个换四g卡的时候就是他给我邮过来的那不一样换四g卡的话是邮寄您补卡是补卡它是两个业务不能就是说放到一块啊那行谢谢啊不客气请问您还有其他问题需要咨询吗呃没了谢谢不客气祝您生活愉快再见哎再见,办理补换卡,31,2,您好请讲[SEP]你好我想问一下就是我有一张那个延吉的卡我现在那个在长春我那张卡丢了我在长春能补吗[SEP]很抱歉先生现在暂时没有办法直接跨省补卡呀[SEP]那你的意思我就还得回到延吉修复呗[SEP]再就回到延边地区进行补办[SEP]延边地区都可以还是就是延吉[SEP]如果说您这张卡是延吉的咱们延吉市内的话都可以或者说其他的外五县比如敦化市安图县都可以补办[SEP]都可以是吧[SEP]对但是仅限于普通号码如果说您这是优良号码比如说是三个八的四十八了这种号码[SEP]优良号码[SEP]那您说[SEP]那不是[SEP]补卡对吧我看一下啊对可以就是说只要不是正常的就是要是优良号码身份证号码也应该也能补还没有提及这方面啊可以补都可以就只要是延边地区就行零四三四范围内的嗯对[SEP]那就是长春现在还没办法补是吧[SEP]对放心补卡的话这边暂时没有这个相关的活动[SEP]啊[SEP]哎[SEP]那我就是说那我能能不能让他们给我邮过来呀[SEP]这个不能先生代办的话您补卡的话就是说代办我看一下啊代办人持有效证件原件及代办人有效证件原件啊[SEP]啊那我记得我当时那个换四g卡的时候就是他给我邮过来的[SEP]那不一样换四g卡的话是邮寄您补卡是补卡它是两个业务不能就是说放到一块[SEP]啊那行谢谢啊[SEP]不客气请问您还有其他问题需要咨询吗[SEP]呃没了谢谢[SEP]不客气祝您生活愉快再见哎再见
您好请讲哎我想换一个四g卡换四g卡的话机主本人拿着有效身份证件原件拿着您的卡到当地的移动大厅就能更换我在我自己这现在有卡系统关于您说收到邮寄的卡了想要激活是吧啊请问您是老卡通讯录电话本备份了吗备份了请您提供一下机主的身份证号码还有姓名请问身份证号码是多少身份证号码是二二零二二零幺二二幺二二幺九六六一九六六零八二八四零八二八七零四九七零四九嗯请您再提供一下这提示不对呢请问是二二零多少二二零哦幺二二幺二二嗯幺九六六幺三六六零八二八零八二八七七零四九七零四九嗯这回对姓名栾栾立新嗯嗯然后我现在给您发一个短信验证码您不要挂机把验证码告诉我验证码是啥呀我也不懂我刚给您发的您看短信您要看不到短信验证码五分之内五分钟之内有效分钟之内的卡进来嗯嗯请问现在能看到吗验证码嗯我刚发的月你你告诉我验证码是什么给您发个短信请您看短信您要现在看不到短信您稍后看一下记下来五分钟之内联系我们哎哦那您别忘了联系我们现在没给您联系后台激活呢得验证完验证码才行啊如果您现在看不到请您稍后记一下验证码五分钟之内联系我们啊请问还有什么可以帮助您啊那个今天完了再给您打这人工服务对然后把验证码告诉我们哦,办理补换卡,31,2,您好请讲[SEP]哎我想换一个四g卡[SEP]换四g卡的话机主本人拿着有效身份证件原件拿着您的卡到当地的移动大厅就能更换[SEP]我在我自己这现在有卡[SEP]系统关于您说收到邮寄的卡了想要激活是吧[SEP]啊[SEP]请问您是老卡通讯录电话本备份了吗[SEP]备份了[SEP]请您提供一下机主的身份证号码还有姓名请问身份证号码是多少[SEP]身份证号码是二二零[SEP]二二零[SEP]幺二二[SEP]幺二二[SEP]幺九六六[SEP]一九六六[SEP]零八二八四零八[SEP]二八[SEP]七零四九[SEP]七零四九[SEP]嗯[SEP]请您再提供一下这提示不对呢请问是二二零多少[SEP]二二零[SEP]哦[SEP]幺二二[SEP]幺二二[SEP]嗯幺九六六幺三六六零八二八[SEP]零八二八[SEP]七七零四九[SEP]七零四九嗯这回对姓名[SEP]栾栾立新[SEP]嗯嗯然后我现在给您发一个短信验证码您不要挂机把验证码告诉我[SEP]验证码是啥呀我也不懂[SEP]我刚给您发的您看短信您要看不到短信验证码五分之内五分钟之内有效分钟之内的卡进来[SEP]嗯嗯[SEP]请问现在能看到吗[SEP]验证码[SEP]嗯我刚发的[SEP]月你你告诉我验证码是什么[SEP]给您发个短信请您看短信您要现在看不到短信您稍后看一下记下来五分钟之内联系我们[SEP]哎[SEP]哦那您别忘了联系我们现在没给您联系后台激活呢得验证完验证码才行[SEP]啊[SEP]如果您现在看不到请您稍后记一下验证码五分钟之内联系我们[SEP]啊[SEP]请问还有什么可以帮助您[SEP]啊那个今天完了再给您打这人工服务[SEP]对然后把验证码告诉我们[SEP]哦
喂你好是幺八幺很高兴服呃你好你把我那个服务密码你给我发一下呗他他那边啊,办理重置/修改/补发,22,2,喂你好是幺八幺很高兴服[SEP]呃你好你把我那个服务密码你给我发一下呗他他[SEP]那边[SEP]啊
取消好的再见您好请问发到幺零零八六什么业务需要咨询没有服务密码把你那个你给我改一下那个服务密码密码好吗哦原密码您知道是吗接听不知道吗那身份证号码有吗有啊听到提示输入身份证号请您放心结束啊不客气好的我哦行嗯嗯就是我你好那么多啊啊谢谢好哦那好的淘宝您好吧就是你好好好,办理重置/修改/补发,22,2,取消好的[SEP]再见[SEP]您好请问发到幺零零八六什么业务需要咨询没有服务密码把你那个你给我改一下那个服务密码密码好吗哦原密码您知道是吗接听不知道吗那身份证号码有吗有啊听到提示输入身份证号请您放心结束[SEP]啊不客气好的我哦行嗯嗯就是我你好那么多啊啊谢谢好哦那好的淘宝[SEP]您好[SEP]吧[SEP]就是你好[SEP]好好
啊的您好很高兴为您服务啊你好我想想改一下我那个服务密码我忘了恩好咱们之前办理这张卡的身份证号是多少还知道吗g的那这样您最好提示音输入一下您的身份证号码我这边帮您重置一下好吗哎好的请您提示音就问一下啊对对对对对嗯嗯嗯嗯刚才了你好嗯嗯这个啊吧条对呀那好的您的密码已经发送给您了看一下哎好的谢谢您不客气还有其他疑问吗呃没有了,办理重置/修改/补发,22,2,啊的您好很高兴为您服务[SEP]啊你好我想想改一下我那个服务密码我忘了[SEP]恩好咱们之前办理这张卡的身份证号是多少还知道吗[SEP]g的[SEP]那这样您最好提示音输入一下您的身份证号码我这边帮您重置一下好吗[SEP]哎好的[SEP]请您提示音就问一下啊对对对对对嗯嗯嗯嗯刚才[SEP]了[SEP]你好嗯嗯这个啊吧条对呀那好的您的密码已经发送给您了看一下[SEP]哎好的谢谢您[SEP]不客气还有其他疑问吗[SEP]呃没有了
哎你好很高兴为您服务去过那个三十元流量包取消了哦我看一下嗯行我帮您取消立即生效取消以后三十流量包上网流量就不能用了好吧啊啊好按数字一听好再见啊啊再见哦您好确认成功三十流量包已经取消了现在就没有了好吧哎就是何查一下我那个小学那个卡密码额密码的话稍等一下您现在也发送初始密码发送成功了一下短信直接买手机上了号好好好好还有其他问题吗好没有好嗯按一号键我的服务免费评分好吧嗯祝您生活愉快再见,办理重置/修改/补发,22,2,哎你好很高兴为您服务去过那个三十元流量包取消了[SEP]哦我看一下嗯行我帮您取消立即生效[SEP]取消以后三十流量包上网流量就不能用了好吧啊啊好[SEP]按数字一听好再见[SEP]啊啊再见哦[SEP]您好确认成功三十流量包已经取消了现在就没有了好吧[SEP]哎就是何查一下我那个小学那个卡密码[SEP]额密码的话稍等一下您现在也发送初始密码发送成功了一下短信直接买手机上了[SEP]号好好好好[SEP]还有其他问题吗[SEP]好没有好嗯[SEP]按一号键我的服务免费评分好吧[SEP]嗯祝您生活愉快再见
好的您好请讲喂你好请讲呃你帮我重置一下那个手机号码的那个初始密码我给你说手机号初始密码是吗但您这个号码不是移动号您是联通的需要呃如果是移动号的话需要用移动号打过来才行密码涉及个人隐私只能用本机操作我用那个手机吗打不过去嗯那没办法密码涉及到隐私只能他自己手机打过来我用那个手机号码吧你给我发那个手机号码您用那个手机号码发信息是吗对对对好稍等七八那个是嗯嗯车上呢稍等啊没有谢谢然后我再给你说那个手机号码它您发送那个所以查询密码sxmm发到幺零零八六就行了嗯查询拨打的首写拼音大写字母知道发现密码发送到幺零零八六四sm就行了是吧对您这是联通的我们是,办理重置/修改/补发,22,2,好的[SEP]您好请讲[SEP]喂你好[SEP]请讲[SEP]呃你帮我重置一下那个手机号码的那个初始密码我给你说手机号[SEP]初始密码是吗但您这个号码不是移动号您是联通的需要呃如果是移动号的话需要用移动号打过来才行密码涉及个人隐私只能用本机操作[SEP]我用那个手机吗打不过去[SEP]嗯那没办法密码涉及到隐私只能他自己手机打过来我用那个手机号码吧你给我发那个手机号码您用那个手机号码发信息是吗[SEP]对对对好稍等七八那个是嗯嗯[SEP]车上[SEP]呢稍等啊没有谢谢然后我再给你说那个手机号码它[SEP]您发送那个所以查询密码sxmm发到幺零零八六就行了嗯查询拨打的首写拼音大写字母[SEP]知道发现密码[SEP]发送到幺零零八六四sm[SEP]就行了是吧[SEP]对您这是联通的我们是
您好请讲问一下子我上午有个电话号注销了但是我这个电话号搁这个有多少业务办完办的还能不能补回来了请稍等我帮您查询一下请问是哪个地方的手机就是朝阳区请稍等喂请稍等一下我说你知道我说哪个电话号码你就叫我稍等啊我不需要知道你的号码不是我本人的如果要是想办理恢复的话需要您在办理完之后的两个月之内拿着身份证有效身份证原件然后还有办理销号的回执单到归属地的沟通一百营业厅申请办理销号恢复啊可以过两月在两个月之内您可以去办理然后现在详单可以到营业厅咨询看今天能不能办哦如果要是超过两个月之后就不能办了我就今天刚刚才做的那您到移动大厅咨询一下就知道了以当地沟通一百营业厅办理的为准好的啊那好了谢谢啊不客气请问还有其他问题需要咨询吗没有了谢谢,办理销户/重开,32,2,您好请讲[SEP]问一下子我上午有个电话号注销了但是我这个电话号搁这个有多少业务办完办的还能不能补回来了[SEP]请稍等我帮您查询一下请问是哪个地方的手机[SEP]就是朝阳区[SEP]请稍等[SEP]喂[SEP]请稍等一下[SEP]我说你知道我说哪个电话号码你就叫我稍等啊[SEP]我不需要知道你的号码[SEP]不是我本人的[SEP]如果要是想办理恢复的话需要您在办理完之后的两个月之内拿着身份证有效身份证原件然后还有办理销号的回执单到归属地的沟通一百营业厅申请办理销号恢复[SEP]啊可以过两月[SEP]在两个月之内您可以去办理然后现在详单可以到营业厅咨询看今天能不能办[SEP]哦[SEP]如果要是超过两个月之后就不能办了[SEP]我就今天刚刚才做的[SEP]那您到移动大厅咨询一下就知道了以当地沟通一百营业厅办理的为准好的[SEP]啊那好了谢谢啊[SEP]不客气请问还有其他问题需要咨询吗[SEP]没有了谢谢
你好有什么服务啊你好你帮我查一下我的套餐可以降低吗对,咨询（含查询）业务规定,0,0,你好有什么服务啊你好你帮我查一下我的套餐可以降低吗[SEP]对
您好请讲你好我想问问你今天是九月一号是不是那个那个长途那啥那个漫游免不要了啊是的今天的话已经取消长途漫游费了那个那个咱们这个市内的电话费咋了吗嗯没有如果说您在那个就是优惠分区以内打电话的话是一毛钱一分钟啊那我打打长途呢您在优惠分区以内打市话长途都是一毛钱的嗯啊如果说除了优惠分区打电话是四毛接电话免费那优惠分区是咋回事啊因为分区是属于钟通话是您在电话是打电话的话就是一分钟包一毛钱嗯打长途呢打长途的话就是也是一毛钱一分钟啊那谢谢你啊不客气请问还有什么可以帮助您没了祝您生活愉快再见,咨询（含查询）业务规定,0,0,您好请讲[SEP]你好我想问问你今天是九月一号是不是那个那个长途那啥那个漫游免不要了[SEP]啊是的今天的话已经取消长途漫游费了[SEP]那个那个咱们这个市内的电话费咋了吗[SEP]嗯没有如果说您在那个就是优惠分区以内打电话的话是一毛钱一分钟[SEP]啊那我打打长途呢[SEP]您在优惠分区以内打市话长途都是一毛钱的嗯啊如果说除了优惠分区打电话是四毛接电话免费[SEP]那优惠分区是咋回事啊[SEP]因为分区是属于钟通话是您在电话是打电话的话就是一分钟包一毛钱嗯[SEP]打长途呢[SEP]打长途的话就是也是一毛钱一分钟[SEP]啊那谢谢你啊[SEP]不客气请问还有什么可以帮助您没了祝您生活愉快再见
您好很高兴为您服务哎你好我想查一下我这开通什么套餐我帮您查看目前您套餐三十八的啊包含有什么嗯套餐包含一百八十分钟通话四百五十兆流量另外赠送您来电显示全国接听免费打电话一分钟是一毛九哦那我这最近两个月是不是都是消费多少了是不是都用超了你稍等我帮您查看您本月套餐里您是不在本地是吧是在河南省但不在信阳哎对我现在郑州对因为我这边帮您查看到您的本地通话没有但省内流量有用呃您这个套餐里面总共是有五十分钟通话全国通用您在郑州就能用这五十分钟流量的话在郑州也能用那个打电话打超了流量显示接到昨天用完了流量也有超出的哦那那我这现在可以变更套餐吗可以变更的呃最低可以变更多少的那最低就是十八块钱这个哦好的那行我先了解一下到时候我再能不能在,咨询（含查询）业务规定,0,0,您好很高兴为您服务[SEP]哎你好我想查一下我这开通什么套餐[SEP]我帮您查看目前您套餐三十八的[SEP]啊包含有什么[SEP]嗯套餐包含一百八十分钟通话四百五十兆流量另外赠送您来电显示全国接听免费打电话一分钟是一毛九[SEP]哦那我这最近两个月是不是都是消费多少了是不是都用超了[SEP]你稍等我帮您查看您本月套餐里您是不在本地是吧是在河南省但不在信阳[SEP]哎对[SEP]我现在郑州对因为我这边帮您查看到您的本地通话没有但省内流量有用呃您这个套餐里面总共是有五十分钟通话全国通用您在郑州就能用这五十分钟流量的话在郑州也能用[SEP]那个[SEP]打电话打超了流量显示接到昨天用完了流量也有超出的[SEP]哦那那我这现在可以变更套餐吗[SEP]可以变更的[SEP]呃最低可以变更多少的[SEP]那最低就是十八块钱这个[SEP]哦好的那行我先了解一下到时候我再能不能在
您好很高兴为您服务请讲喂你好我这个流量只要还有多少的我这边帮您看了一下截止到昨天晚上二十四时您套餐里面包的国内流量还有六十八点一兆省内流量还有二点五一g哦就是这个是个啥省内这个国内流量它那那会用不能国内流量的话在河南省内也能用哦都能用吗只要在河南省内都能用但它不在河南省能用不能不在河南省内的话那就只能用国内流量省内流量就用不了了除了我本来是在咱河南省用的咱河南人来给我这不是三个三个g的流量包三个g然后所以我觉得五百兆的国内流量二点五g的省内流量嘛那现在五百兆的国内流量截止到昨天晚上二十四点就剩六十多兆了剩下都是省内流量您就只能在河南省内用出省用不了哦是出省用不了这是两个g的功能可以用但只能在河南省内用出省用不了哦只能在河南省用对是的哦中中这这不不支持那种对是的只要不出省就行哦我走到这一个人发信息我等他这个是他这个流量不要用了只要在河南省内都能用中中中中还有其他问题吗哦现在不需要了,咨询（含查询）业务规定,0,0,您好很高兴为您服务请讲[SEP]喂你好我这个流量只要还有多少的[SEP]我这边帮您看了一下截止到昨天晚上二十四时您套餐里面包的国内流量还有六十八点一兆省内流量还有二点五一g[SEP]哦就是这个是个啥省内这个国内流量它那那会用不能[SEP]国内流量的话在河南省内也能用[SEP]哦都能用吗[SEP]只要在河南省内都能用[SEP]但它不在河南省能用不能[SEP]不在河南省内的话那就只能用国内流量省内流量就用不了了[SEP]除了我本来是在咱河南省用的咱河南人来给我这不是三个三个g的流量包三个g然后所以我[SEP]觉得五百兆的国内流量二点五g的省内流量嘛那现在五百兆的国内流量截止到昨天晚上二十四点就剩六十多兆了剩下都是省内流量您就只能在河南省内用出省用不了[SEP]哦是出省用不了这是两个g的功能[SEP]可以用但只能在河南省内用出省用不了[SEP]哦只能在河南省用[SEP]对是的[SEP]哦中中这这不不支持那种[SEP]对是的只要不出省就行[SEP]哦我走到这一个人发信息我等他这个是他这个流量不要用了[SEP]只要在河南省内都能用[SEP]中中中中[SEP]还有其他问题吗[SEP]哦现在不需要了
您好请讲喂你好我想那个查一下我这卡都有啥费用好的请您稍等感谢您耐心等待您目前的主资费套餐是移动四g飞享八元您还有一个上网流量包三十元嗯还有一个电视移动互联网电视魔百盒基础包月二十元还有一个魔百和十五元包月您还有一个幸福家庭是五十元包年的就是一直啊您还有一个五元它五元套餐是全国流量三十兆的现在给我就是我就是打哪些费用呀取消对吗还有一个普一呃普通移动气象是两元楼天呢不是这些费用都取消不了的您的这个五元套餐和这个普通移动气象是可以帮您取消的宽带别的呢呃您的那个三十元流量需要您自己拨打幺零零八六然后摁四号键有语音提示您怎么消然后您根据语音提示操作就可以了您的这个魔百合业务应该是看电视使用的如果说您想取消您可以到这个营业厅沟通一百营业厅带着您的本人身份证然后进行跟他沟通看看能不能取消啊啊啊那您现在这个普通移动气象和五元套餐需要取消吗不能取消他那个两元套餐那个取消了这上面啊天气预报取消吗怎么了天气预报取消吗身份证使用它这个月月租的费用都扣完了两元是的现在取消下月生效的啊我就现在取消下月生效嗯那就取消那个五元套餐和两元移动今天取消是吧那对好的还有什么可以帮助您的没有了就这两项不客气祝您生活愉快再见哎再见着急可以情况想让你,咨询（含查询）业务规定,0,0,您好请讲[SEP]喂你好我想那个查一下我这卡都有啥费用[SEP]好的请您稍等感谢您耐心等待您目前的主资费套餐是移动四g飞享八元您还有一个上网流量包三十元嗯还有一个电视移动互联网电视魔百盒基础包月二十元还有一个魔百和十五元包月您还有一个幸福家庭是五十元包年的就是[SEP]一直啊[SEP]您还有一个五元它五元套餐是全国流量三十兆的[SEP]现在给我就是我就是打哪些费用呀取消对吗[SEP]还有一个普一呃普通移动气象是两元[SEP]楼天呢不是这些费用都取消不了的[SEP]您的这个五元套餐和这个普通移动气象是可以帮您取消的[SEP]宽带别的呢[SEP]呃您的那个三十元流量需要您自己拨打幺零零八六然后摁四号键有语音提示您怎么消然后您根据语音提示操作就可以了您的这个魔百合业务应该是看电视使用的如果说您想取消您可以到这个营业厅沟通一百营业厅带着您的本人身份证然后进行跟他沟通看看能不能取消[SEP]啊啊啊[SEP]那您现在这个普通移动气象和五元套餐需要取消吗[SEP]不能取消他那个两元套餐那个取消了这上面啊[SEP]天气预报取消吗[SEP]怎么了[SEP]天气预报取消吗[SEP]身份证使用它这个月月租[SEP]的费用都扣完了两元是的现在取消下月生效的啊[SEP]我就现在取消下月生效嗯那就取消那个[SEP]五元套餐和两元移动今天取消是吧[SEP]那对[SEP]好的还有什么可以帮助您的[SEP]没有了就这两项[SEP]不客气祝您生活愉快再见[SEP]哎再见[SEP]着急[SEP]可以情况想让你
您好很高兴服务喂帮我帮我查一下我手机我啥开通的业务就是我了,咨询（含查询）业务订购信息查询,8,0,您好很高兴服务[SEP]喂帮我帮我查一下我手机我啥开通的业务就是我了
您好高兴为您服务呃我想让你帮我查一下这个号码有开通有什么业务为您帮您看一下多现在是有这个三十八块钱的包月别的没有是吧哦对但是为啥每个月都扣看扣都九十多块钱一百多呀那您之前开的有其他的业务专线那两个业务已经取消过了嗯嗯好的谢谢好不客气还有不清楚呢没有了谢谢感谢来电再见,咨询（含查询）业务订购信息查询,8,0,您好高兴为您服务[SEP]呃我想让你帮我查一下这个号码有开通有什么业务[SEP]为您帮您看一下多现在是有这个三十八块钱的包月[SEP]别的没有是吧[SEP]哦对[SEP]但是为啥每个月都扣看扣都九十多块钱一百多呀[SEP]那您之前开的有其他的业务专线那两个业务已经取消过了[SEP]嗯嗯好的谢谢[SEP]好不客气还有不清楚呢没有了谢谢感谢来电再见
您好请讲哎你好帮我查一下我这手机有啥业务没其他的有都有什么业务对感谢您的耐心等待本卡显示有八元月租包含五十分钟的本地主叫国内的时长啊我给您看了一下先生本卡的话是三十分钟的国内时常然后有额外赠送了一个三十分钟本地主叫国内的时长这个是赠送到一八年的三月末套餐那个赠送来电显示那我这个就现在一个月最低消费多钱啊每个月是八元的月租哦就是关着的不用的话不用的话就是交八块钱是吧行了是不啊那行了知道了还有其他问题需要咨询没有没有没有谢谢你了不客气,咨询（含查询）业务订购信息查询,8,0,您好请讲[SEP]哎你好帮我查一下我这手机有啥业务没其他的有都有什么业务对[SEP]感谢您的耐心等待本卡显示有八元月租包含五十分钟的本地主叫国内的时长啊我给您看了一下先生本卡的话是三十分钟的国内时常然后有额外赠送了一个三十分钟本地主叫国内的时长这个是赠送到一八年的三月末套餐那个赠送来电显示[SEP]那我这个就现在一个月最低消费多钱啊每个月是八元的月租哦就是关着的不用的话不用的话就是交八块钱是吧行了是不啊那行了知道了还有其他问题需要咨询没有没有没有谢谢你了不客气
您好实习生七五四很高兴为您服务哎你好我想问一下那个我订购那个一百二十八那个无线流量那个套餐现在已经成功了吗已经生效了现在都有一百八套餐啊已经生效我现在流量是无限的是吧对是的我现在已经已经能用了是吧可以使用那是省内流量无线的要出省的话就不能不是无线的了呃这个我知道然后就是手呃全全国流量的话是两个店对好谢谢啊嗯不客气但我看您手机上还有开了有那种五十块流量包您到现在是九月十五号开通的我建议您到十一月十五号的时候把它取消就行啊你说下月的话扣一百七十一点一百七十八是吧对是的您到下月十一月十五号把它取消就行了就不会再扣了那号好谢谢啊哎好还有其他可以帮您吗啊没有,咨询（含查询）业务订购信息查询,8,0,您好实习生七五四很高兴为您服务[SEP]哎你好我想问一下那个我订购那个一百二十八那个无线流量那个套餐现在已经成功了吗[SEP]已经生效了现在都有一百八套餐[SEP]啊已经生效我现在流量是无限的是吧[SEP]对是的[SEP]我现在已经已经能用了是吧[SEP]可以使用那是省内流量无线的要出省的话就不能不是无线的了[SEP]呃这个我知道然后就是手呃全全国流量的话是两个店对好谢谢啊[SEP]嗯不客气但我看您手机上还有开了有那种五十块流量包您到现在是九月十五号开通的我建议您到十一月十五号的时候把它取消就行[SEP]啊你说下月的话扣一百七十一点一百七十八是吧[SEP]对是的您到下月十一月十五号把它取消就行了就不会再扣了[SEP]那号好谢谢啊[SEP]哎好还有其他可以帮您吗[SEP]啊没有
您好请讲那你同事你给我查一下子刚才我刚才我订了这电话来这个短信说他回什么新科什么公司说发生移动退订扣两块钱在九月四号开始你给我查一下子我要它啥用啊请稍等啊其实它请问什么号码给您发送的呀但现在我不知道啊您告诉我一下是什么号码给您发的什么信息请您具体提供一下那我的这个电话了我看手机他现在什么玩意就是咱们幺零零八六发的信息吧呃那您看一下先生您给我念一下好吗我好核实一下呀啊那你给我所以我怕电话能给我办了手机哦恩好您现在看一下吧哎我就是发布了发不了信息我这是老电话对您稍后看完以后联系我们一下吧因为我看了一下这个卡本身是有天气预报的再额外它没有开通什么业务啊那行好了哎好那您别着急啊先生您查一下吧啊我再我再打幺零零八六能接不能吧嗯这个不确认先生因为系统随机接的如果是别的工作人员都能帮助您的好吗哦好的谢谢了不客气的请问还有什么可以帮助您那好了谢谢不客气祝您生活愉快再见,咨询（含查询）业务订购信息查询,8,0,您好请讲[SEP]那你同事你给我查一下子刚才我刚才我订了这电话来这个短信说他回什么新科什么公司说发生移动退订扣两块钱在九月四号开始你给我查一下子我要它啥用啊[SEP]请稍等啊其实它请问什么号码给您发送的呀[SEP]但现在我不知道啊[SEP]您告诉我一下是什么号码给您发的什么信息请您具体提供一下[SEP]那我的这个电话了我看手机他现在什么玩意就是咱们幺零零八六发的信息吧[SEP]呃那您看一下先生您给我念一下好吗我好核实一下呀[SEP]啊那你给我所以我怕电话能给我办了手机哦[SEP]恩好您现在看一下吧哎[SEP]我就是发布了发不了信息我这是老电话[SEP]对您稍后看完以后联系我们一下吧因为我看了一下这个卡本身是有天气预报的再额外它没有开通什么业务[SEP]啊那行好了[SEP]哎好那您别着急啊先生您查一下吧[SEP]啊我再我再打幺零零八六能接不能吧[SEP]嗯这个不确认先生因为系统随机接的如果是别的工作人员都能帮助您的好吗[SEP]哦好的谢谢了[SEP]不客气的请问还有什么可以帮助您[SEP]那好了谢谢[SEP]不客气祝您生活愉快再见
好谢谢您好很高兴为您服务喂你好我的手机卡是多少钱的套餐给我查一下,咨询（含查询）业务资费,2,0,好谢谢您好很高兴为您服务[SEP]喂你好我的手机卡是多少钱的套餐给我查一下
